test,time
TwostageBad_normalJPF,0.4657707214
TwostageBad_normalJPF,0.4592149258
TwostageBad_normalJPF,0.4923422337
TwostageBad_normalJPF,0.3475492001
TwostageBad_normalJPF,0.5109801292
TwostageBad_normalJPF,0.3555440903
TwostageBad_normalJPF,0.3819046021
TwostageBad_normalJPF,0.4032280445
TwostageBad_normalJPF,0.3612535
TwostageBad_normalJPF,0.3625957966
TwostageBad_normalJPF,0.3744587898
TwostageBad_normalJPF,0.3436524868
TwostageBad_normalJPF,0.3842177391
TwostageBad_normalJPF,0.4474141598
TwostageBad_normalJPF,0.4197132587
TwostageBad_normalJPF,0.4076032639
TwostageBad_normalJPF,0.3673598766
TwostageBad_normalJPF,0.4054269791
TwostageBad_normalJPF,0.4944999218
TwostageBad_normalJPF,0.4031927586
TwostageBad_normalJPF,0.3833613396
TwostageBad_normalJPF,0.3810112476
TwostageBad_normalJPF,0.4438416958
TwostageBad_normalJPF,0.4077432156
TwostageBad_normalJPF,0.3535089493
TwostageBad_normalJPF,0.3649315834
TwostageBad_normalJPF,0.4244408607
TwostageBad_normalJPF,0.4177513123
TwostageBad_normalJPF,0.3939023018
TwostageBad_normalJPF,0.3909611702
TwostageBad_normalJPF,0.3684892654
TwostageBad_normalJPF,0.3980610371
TwostageBad_normalJPF,0.4459526539
TwostageBad_normalJPF,0.4105460644
TwostageBad_normalJPF,0.5000889301
TwostageBad_normalJPF,0.4371230602
TwostageBad_normalJPF,0.4164779186
TwostageBad_normalJPF,0.3714196682
TwostageBad_normalJPF,0.3277771473
TwostageBad_normalJPF,0.3511006832
TwostageBad_normalJPF,0.3497998714
TwostageBad_normalJPF,0.3383107185
TwostageBad_normalJPF,0.4038276672
TwostageBad_normalJPF,0.4144923687
TwostageBad_normalJPF,0.4417443275
TwostageBad_normalJPF,0.3848247528
TwostageBad_normalJPF,0.3922467232
TwostageBad_normalJPF,0.3971571922
TwostageBad_normalJPF,0.4105095863
TwostageBad_normalJPF,0.3779594898
TwostageBad_normalJPF,0.378018856
TwostageBad_normalJPF,0.3444459438
TwostageBad_normalJPF,0.4049634933
TwostageBad_normalJPF,0.371735096
TwostageBad_normalJPF,0.3890879154
TwostageBad_normalJPF,0.3737852573
TwostageBad_normalJPF,0.3637707233
TwostageBad_normalJPF,0.3470537663
TwostageBad_normalJPF,0.3659482002
TwostageBad_normalJPF,0.3462433815
TwostageBad_normalJPF,0.4375977516
TwostageBad_normalJPF,0.5348656178
TwostageBad_normalJPF,0.9682939053
TwostageBad_normalJPF,0.6301162243
TwostageBad_normalJPF,0.549557209
TwostageBad_normalJPF,0.6545183659
TwostageBad_normalJPF,1.039283752
TwostageBad_normalJPF,0.5791757107
TwostageBad_normalJPF,0.6543416977
TwostageBad_normalJPF,0.7804896832
TwostageBad_normalJPF,0.5219156742
TwostageBad_normalJPF,0.3558747768
TwostageBad_normalJPF,0.4485254288
TwostageBad_normalJPF,0.5319321156
TwostageBad_normalJPF,0.6401596069
TwostageBad_normalJPF,0.5689167976
TwostageBad_normalJPF,0.5979623795
TwostageBad_normalJPF,0.3355200291
TwostageBad_normalJPF,0.6084496975
TwostageBad_normalJPF,0.5553636551
TwostageBad_normalJPF,1.720649958
TwostageBad_normalJPF,0.810300827
TwostageBad_normalJPF,0.3769743443
TwostageBad_normalJPF,0.4317877293
TwostageBad_normalJPF,0.5176589489
TwostageBad_normalJPF,0.5348608494
TwostageBad_normalJPF,0.4768702984
TwostageBad_normalJPF,0.4788844585
TwostageBad_normalJPF,0.5386478901
TwostageBad_normalJPF,0.5409097672
TwostageBad_normalJPF,0.4993114471
TwostageBad_normalJPF,0.529109478
TwostageBad_normalJPF,0.4875121117
TwostageBad_normalJPF,0.4649469852
TwostageBad_normalJPF,0.4233613014
TwostageBad_normalJPF,0.4788296223
TwostageBad_normalJPF,0.5176148415
TwostageBad_normalJPF,0.6596240997
TwostageBad_normalJPF,0.5156450272
TwostageBad_normalJPF,0.4892966747
TwostageBad_normalJPF,0.4371459484
TwostageBad_normalJPF,0.482915163
TwostageBad_normalJPF,0.4566326141
TwostageBad_normalJPF,0.4230012894
TwostageBad_normalJPF,0.4397344589
TwostageBad_normalJPF,0.4691479206
TwostageBad_normalJPF,0.4629838467
TwostageBad_normalJPF,0.459830761
TwostageBad_normalJPF,0.4349043369
TwostageBad_normalJPF,0.4829380512
TwostageBad_normalJPF,0.402466774
TwostageBad_normalJPF,0.4847617149
TwostageBad_normalJPF,0.3987336159
TwostageBad_normalJPF,0.4572839737
TwostageBad_normalJPF,0.4789829254
TwostageBad_normalJPF,0.4345948696
TwostageBad_normalJPF,0.4989101887
TwostageBad_normalJPF,0.414286375
TwostageBad_normalJPF,0.5257575512
TwostageBad_normalJPF,0.526006937
TwostageBad_normalJPF,0.3808677197
TwostageBad_normalJPF,0.5092151165
TwostageBad_normalJPF,0.4848761559
TwostageBad_normalJPF,0.4431400299
TwostageBad_normalJPF,0.4397220612
TwostageBad_normalJPF,0.415494442
TwostageBad_normalJPF,0.4014999866
TwostageBad_normalJPF,0.5077755451
TwostageBad_normalJPF,0.4177324772
TwostageBad_normalJPF,0.4078595638
TwostageBad_normalJPF,0.4437015057
TwostageBad_normalJPF,0.4501206875
TwostageBad_normalJPF,0.4100005627
TwostageBad_normalJPF,0.4520657063
TwostageBad_normalJPF,0.4291577339
TwostageBad_normalJPF,0.4548945427
TwostageBad_normalJPF,0.418400526
TwostageBad_normalJPF,0.4232149124
TwostageBad_normalJPF,0.4271457195
TwostageBad_normalJPF,0.3804183006
TwostageBad_normalJPF,0.5388147831
TwostageBad_normalJPF,0.5291748047
TwostageBad_normalJPF,0.4014558792
TwostageBad_normalJPF,0.4660351276
TwostageBad_normalJPF,0.4049050808
TwostageBad_normalJPF,0.4472887516
TwostageBad_normalJPF,0.3968875408
TwostageBad_normalJPF,0.424623251
TwostageBad_normalJPF,0.4060671329
Wronglock1Bad,0.3726696968
Wronglock1Bad,0.3935244083
Wronglock1Bad,0.380671978
Wronglock1Bad,0.3678991795
Wronglock1Bad,0.393723011
Wronglock1Bad,0.3987057209
Wronglock1Bad,0.4068365097
Wronglock1Bad,0.4353408813
Wronglock1Bad,0.423088789
Wronglock1Bad,0.3912870884
Wronglock1Bad,0.3921403885
Wronglock1Bad,0.3840043545
Wronglock1Bad,0.374661684
Wronglock1Bad,0.3776152134
Wronglock1Bad,0.3865435123
Wronglock1Bad,0.3850464821
Wronglock1Bad,0.382307291
Wronglock1Bad,0.3860254288
Wronglock1Bad,0.379793644
Wronglock1Bad,0.3774533272
Wronglock1Bad,0.3765368462
Wronglock1Bad,0.4054160118
Wronglock1Bad,0.3857076168
Wronglock1Bad,0.3972437382
Wronglock1Bad,0.3752584457
Wronglock1Bad,0.3782367706
Wronglock1Bad,0.3973965645
Wronglock1Bad,0.3786990643
Wronglock1Bad,0.3766276836
Wronglock1Bad,0.3948910236
Wronglock1Bad,0.4139885902
Wronglock1Bad,0.3838102818
Wronglock1Bad,0.4161911011
Wronglock1Bad,0.3817017078
Wronglock1Bad,0.4128410816
Wronglock1Bad,0.413059473
Wronglock1Bad,0.3879351616
Wronglock1Bad,0.3831527233
Wronglock1Bad,0.3847532272
Wronglock1Bad,0.3752963543
Wronglock1Bad,0.4037194252
Wronglock1Bad,0.3683412075
Wronglock1Bad,0.381518364
Wronglock1Bad,0.3824839592
Wronglock1Bad,0.3804111481
Wronglock1Bad,0.3838956356
Wronglock1Bad,0.3871171474
Wronglock1Bad,0.3645973206
Wronglock1Bad,0.382229805
Wronglock1Bad,0.3899161816
Wronglock1Bad,0.3765192032
Wronglock1Bad,0.3797643185
Wronglock1Bad,0.4909644127
Wronglock1Bad,0.4620268345
Wronglock1Bad,0.4561569691
Wronglock1Bad_normalJPF,0.3962564468
Wronglock1Bad_normalJPF,0.3962578773
Wronglock1Bad_normalJPF,0.4097540379
Wronglock1Bad_normalJPF,0.478230238
Wronglock1Bad_normalJPF,0.404091835
Wronglock1Bad_normalJPF,0.4111073017
Wronglock1Bad_normalJPF,0.3797390461
Wronglock1Bad_normalJPF,0.3750445843
Wronglock1Bad_normalJPF,0.3784070015
Wronglock1Bad_normalJPF,0.3760793209
Wronglock1Bad_normalJPF,0.3786780834
Wronglock1Bad_normalJPF,0.3720014095
Wronglock1Bad_normalJPF,0.3867614269
Wronglock1Bad_normalJPF,0.3985178471
Wronglock1Bad_normalJPF,0.3891994953
Wronglock1Bad_normalJPF,1.181563616
Wronglock1Bad_normalJPF,0.6845703125
Wronglock1Bad_normalJPF,0.384901762
Wronglock1Bad_normalJPF,0.3761422634
Wronglock1Bad_normalJPF,0.3849813938
Wronglock1Bad_normalJPF,0.3879718781
Wronglock1Bad_normalJPF,0.3914318085
Wronglock1Bad_normalJPF,0.4072971344
Wronglock1Bad_normalJPF,0.3751766682
Wronglock1Bad_normalJPF,0.3712818623
Wronglock1Bad_normalJPF,0.3909232616
Wronglock1Bad_normalJPF,0.3688836098
Wronglock1Bad_normalJPF,0.3835725784
Wronglock1Bad_normalJPF,0.3935785294
Wronglock1Bad_normalJPF,0.3826136589
Wronglock1Bad_normalJPF,0.3613879681
Wronglock1Bad_normalJPF,0.3816883564
Wronglock1Bad_normalJPF,0.3745844364
Wronglock1Bad_normalJPF,0.3887984753
Wronglock1Bad_normalJPF,0.3984494209
Wronglock1Bad_normalJPF,0.3977632523
Wronglock1Bad_normalJPF,0.3939368725
Wronglock1Bad_normalJPF,0.36952281
Wronglock1Bad_normalJPF,0.3777711391
Wronglock1Bad_normalJPF,0.3749008179
Wronglock1Bad_normalJPF,0.3769583702
Wronglock1Bad_normalJPF,0.3794853687
Wronglock1Bad_normalJPF,0.3713629246
Wronglock1Bad_normalJPF,0.3912780285
Wronglock1Bad_normalJPF,0.3692989349
Wronglock1Bad_normalJPF,0.3818638325
Wronglock1Bad_normalJPF,0.3986577988
Wronglock1Bad_normalJPF,0.3844237328
Wronglock1Bad_normalJPF,0.3700416088
Wronglock1Bad_normalJPF,0.3882582188
Wronglock1Bad_normalJPF,0.3807125092
Wronglock1Bad_normalJPF,0.3740301132
Wronglock1Bad_normalJPF,0.4004454613
Wronglock1Bad_normalJPF,0.3900301456
Wronglock1Bad_normalJPF,0.3895680904
Wronglock1Bad_normalJPF,0.372713089
Wronglock1Bad_normalJPF,0.3706407547
Wronglock1Bad_normalJPF,0.3921077251
Wronglock1Bad_normalJPF,0.3897404671
Wronglock1Bad_normalJPF,0.375212431
Wronglock1Bad_normalJPF,0.3905677795
Wronglock1Bad_normalJPF,0.3793666363
Wronglock1Bad_normalJPF,0.3901302814
Wronglock1Bad_normalJPF,0.3987584114
Wronglock1Bad_normalJPF,0.3926155567
Wronglock1Bad_normalJPF,0.3983073235
Wronglock1Bad_normalJPF,0.371825695
Wronglock1Bad_normalJPF,0.4024662971
Wronglock1Bad_normalJPF,0.3905165195
Wronglock1Bad_normalJPF,0.3646621704
Wronglock1Bad_normalJPF,0.406996727
Wronglock1Bad_normalJPF,0.3783195019
Wronglock1Bad_normalJPF,0.3862195015
Wronglock1Bad_normalJPF,0.3900601864
Wronglock1Bad_normalJPF,0.3711922169
Wronglock1Bad_normalJPF,0.3962483406
Wronglock1Bad_normalJPF,0.3919708729
Wronglock1Bad_normalJPF,0.3777461052
Wronglock1Bad_normalJPF,0.4182603359
Wronglock1Bad_normalJPF,0.4148960114
Wronglock1Bad_normalJPF,0.4059119225
Wronglock1Bad_normalJPF,0.3767683506
Wronglock1Bad_normalJPF,0.3748087883
Wronglock1Bad_normalJPF,0.4044568539
Wronglock1Bad_normalJPF,0.3712322712
Wronglock1Bad_normalJPF,0.3831949234
Wronglock1Bad_normalJPF,0.3824286461
Wronglock1Bad_normalJPF,0.3787398338
Wronglock1Bad_normalJPF,0.3796627522
Wronglock1Bad_normalJPF,0.3770480156
Wronglock1Bad_normalJPF,0.3707377911
Wronglock1Bad_normalJPF,0.3697025776
Wronglock1Bad_normalJPF,0.3771495819
Wronglock1Bad_normalJPF,0.4020256996
Wronglock1Bad_normalJPF,0.3902709484
Wronglock1Bad_normalJPF,0.3938071728
Wronglock1Bad_normalJPF,0.391171217
Wronglock1Bad_normalJPF,0.411878109
Wronglock1Bad_normalJPF,0.4202349186
Wronglock1Bad_normalJPF,0.4152588844
Wronglock1Bad_normalJPF,0.4117658138
Wronglock1Bad_normalJPF,0.4209284782
Wronglock1Bad_normalJPF,0.3867042065
Wronglock1Bad_normalJPF,0.4080758095
Wronglock1Bad_normalJPF,0.4577736855
Wronglock1Bad_normalJPF,0.3848338127
Wronglock1Bad_normalJPF,0.4292058945
Wronglock1Bad_normalJPF,0.4002861977
Wronglock1Bad_normalJPF,0.3955171108
Wronglock1Bad_normalJPF,0.4044182301
Wronglock1Bad_normalJPF,0.3935005665
Wronglock1Bad_normalJPF,0.3974440098
Wronglock1Bad_normalJPF,0.7247385979
Wronglock1Bad_normalJPF,0.492672205
Wronglock1Bad_normalJPF,0.4522945881
Wronglock1Bad_normalJPF,0.380874157
Wronglock1Bad_normalJPF,0.3816115856
Wronglock1Bad_normalJPF,0.3708453178
Wronglock1Bad_normalJPF,0.3783512115
Wronglock1Bad_normalJPF,0.3782331944
Wronglock1Bad_normalJPF,0.3940877914
Wronglock1Bad_normalJPF,0.3689305782
Wronglock1Bad_normalJPF,0.3924541473
Wronglock1Bad_normalJPF,0.3749265671
Wronglock1Bad_normalJPF,0.3857452869
Wronglock1Bad_normalJPF,0.3826928139
Wronglock1Bad_normalJPF,0.3854622841
Wronglock1Bad_normalJPF,0.3894486427
Wronglock1Bad_normalJPF,0.3834214211
Wronglock1Bad_normalJPF,0.3776049614
Wronglock1Bad_normalJPF,0.3952846527
Wronglock1Bad_normalJPF,0.3745012283
Wronglock1Bad_normalJPF,0.3715364933
Wronglock1Bad_normalJPF,0.4048342705
Wronglock1Bad_normalJPF,0.3822677135
Wronglock1Bad_normalJPF,0.3802871704
Wronglock1Bad_normalJPF,0.4256753922
Wronglock1Bad_normalJPF,0.4001431465
Wronglock1Bad_normalJPF,0.3845791817
Wronglock1Bad_normalJPF,0.4652841091
Wronglock1Bad_normalJPF,0.4346570969
WronglockBad,0.3963222504
WronglockBad,0.7552323341
WronglockBad,0.4242093563
WronglockBad,0.385487318
WronglockBad,0.3743784428
WronglockBad,0.4465582371
WronglockBad,0.4476819038
WronglockBad,0.4506640434
WronglockBad,0.3889198303
WronglockBad,0.3536427021
WronglockBad,0.3597724438
WronglockBad,0.4008758068
WronglockBad,0.4283137321
WronglockBad,0.4223115444
WronglockBad,0.3665819168
WronglockBad,0.3808045387
WronglockBad,0.3945581913
WronglockBad,0.4512782097
WronglockBad,0.3673703671
WronglockBad,0.4773442745
WronglockBad,0.4671704769
WronglockBad,0.4254381657
WronglockBad,0.4315292835
WronglockBad,0.3954603672
WronglockBad,0.4668705463
WronglockBad,0.4259972572
WronglockBad_normalJPF,0.3963811398
WronglockBad_normalJPF,0.385815382
WronglockBad_normalJPF,0.3731656075
WronglockBad_normalJPF,0.3749604225
WronglockBad_normalJPF,0.3494753838
WronglockBad_normalJPF,0.3582389355
WronglockBad_normalJPF,0.3650810719
WronglockBad_normalJPF,0.3580553532
WronglockBad_normalJPF,0.3947138786
WronglockBad_normalJPF,0.3630540371
WronglockBad_normalJPF,0.3932397366
WronglockBad_normalJPF,0.3935477734
WronglockBad_normalJPF,0.3916010857
WronglockBad_normalJPF,0.4244823456
WronglockBad_normalJPF,0.6306765079
WronglockBad_normalJPF,0.4575893879
WronglockBad_normalJPF,0.6376349926
WronglockBad_normalJPF,0.9844622612
WronglockBad_normalJPF,0.4820253849
WronglockBad_normalJPF,0.3504159451
WronglockBad_normalJPF,1.194625854
WronglockBad_normalJPF,0.4172661304
WronglockBad_normalJPF,0.6057989597
WronglockBad_normalJPF,0.7672123909
WronglockBad_normalJPF,0.3966748714
WronglockBad_normalJPF,0.4772670269
WronglockBad_normalJPF,0.3706431389
WronglockBad_normalJPF,0.3642134666
WronglockBad_normalJPF,0.3603870869
WronglockBad_normalJPF,0.3472120762
WronglockBad_normalJPF,1.992060184
WronglockBad_normalJPF,0.6064288616
WronglockBad_normalJPF,0.4392979145
WronglockBad_normalJPF,0.4194729328
WronglockBad_normalJPF,0.4105141163
WronglockBad_normalJPF,0.4229133129
WronglockBad_normalJPF,0.4176595211
WronglockBad_normalJPF,0.4057130814
WronglockBad_normalJPF,0.3985598087
WronglockBad_normalJPF,0.3948404789
WronglockBad_normalJPF,0.4161095619
WronglockBad_normalJPF,0.4457008839
WronglockBad_normalJPF,0.4312615395
WronglockBad_normalJPF,0.3990204334
WronglockBad_normalJPF,0.4230642319
WronglockBad_normalJPF,0.4295847416
WronglockBad_normalJPF,0.446634531
WronglockBad_normalJPF,0.4539692402
WronglockBad_normalJPF,0.4127583504
WronglockBad_normalJPF,0.4003450871
WronglockBad_normalJPF,0.3851716518
WronglockBad_normalJPF,0.4284787178
WronglockBad_normalJPF,0.3985767365
WronglockBad_normalJPF,0.5051729679
WronglockBad_normalJPF,0.5359153748
WronglockBad_normalJPF,0.4043083191
WronglockBad_normalJPF,0.4201583862
WronglockBad_normalJPF,0.4441444874
WronglockBad_normalJPF,0.3941280842
WronglockBad_normalJPF,0.3996660709
WronglockBad_normalJPF,0.4992187023
WronglockBad_normalJPF,0.4045503139
WronglockBad_normalJPF,0.5023488998
WronglockBad_normalJPF,0.4331374168
WronglockBad_normalJPF,0.469751358
WronglockBad_normalJPF,0.3937904835
WronglockBad_normalJPF,0.424008131
WronglockBad_normalJPF,0.4573926926
WronglockBad_normalJPF,0.4748389721
WronglockBad_normalJPF,0.4213020802
WronglockBad_normalJPF,0.4379487038
WronglockBad_normalJPF,0.4363167286
WronglockBad_normalJPF,0.4322633743
WronglockBad_normalJPF,0.4497878551
WronglockBad_normalJPF,0.4509778023
WronglockBad_normalJPF,0.4202656746
WronglockBad_normalJPF,0.4023218155
WronglockBad_normalJPF,0.420078516
WronglockBad_normalJPF,0.4576513767
WronglockBad_normalJPF,0.4888560772
WronglockBad_normalJPF,0.378683567
WronglockBad_normalJPF,0.4053001404
WronglockBad_normalJPF,0.4289882183
WronglockBad_normalJPF,0.4110662937
WronglockBad_normalJPF,0.5284538269
WronglockBad_normalJPF,0.3897662163
WronglockBad_normalJPF,0.4878749847
WronglockBad_normalJPF,0.40102458
WronglockBad_normalJPF,0.368855238
WronglockBad_normalJPF,0.4159355164
WronglockBad_normalJPF,0.4317975044
WronglockBad_normalJPF,0.4809331894
WronglockBad_normalJPF,0.4496541023
WronglockBad_normalJPF,0.3869204521
WronglockBad_normalJPF,0.3800151348
WronglockBad_normalJPF,0.3610172272
WronglockBad_normalJPF,0.443434
WronglockBad_normalJPF,0.3855588436
WronglockBad_normalJPF,0.4007749557
WronglockBad_normalJPF,0.3873579502
WronglockBad_normalJPF,0.4021654129
WronglockBad_normalJPF,0.4101059437
WronglockBad_normalJPF,0.4143562317
WronglockBad_normalJPF,0.4065129757
WronglockBad_normalJPF,0.4065527916
WronglockBad_normalJPF,0.3936853409
WronglockBad_normalJPF,0.4038527012
WronglockBad_normalJPF,0.3758111
WronglockBad_normalJPF,0.3728563786
WronglockBad_normalJPF,0.3972423077
WronglockBad_normalJPF,0.3761885166
WronglockBad_normalJPF,0.3941600323
WronglockBad_normalJPF,0.407102108
WronglockBad_normalJPF,0.3770768642
WronglockBad_normalJPF,0.4470043182
WronglockBad_normalJPF,0.4483935833
WronglockBad_normalJPF,0.4567637444
WronglockBad_normalJPF,0.4557507038
WronglockBad_normalJPF,0.4183850288
WronglockBad_normalJPF,0.4523324966
WronglockBad_normalJPF,0.5569963455
WronglockBad_normalJPF,0.4263348579
WronglockBad_normalJPF,0.451048851
WronglockBad_normalJPF,0.4665584564
WronglockBad_normalJPF,0.379447937
WronglockBad_normalJPF,0.3983976841
WronglockBad_normalJPF,0.3517751694
WronglockBad_normalJPF,0.4005336761
WronglockBad_normalJPF,0.3882985115
WronglockBad_normalJPF,0.4374587536
WronglockBad_normalJPF,0.4112312794
WronglockBad_normalJPF,0.3940317631
WronglockBad_normalJPF,0.3759262562
WronglockBad_normalJPF,0.41908288
WronglockBad_normalJPF,0.4171364307
WronglockBad_normalJPF,0.4390575886
WronglockBad_normalJPF,0.371376276
WronglockBad_normalJPF,0.4038472176
WronglockBad_normalJPF,0.4295451641
WronglockBad_normalJPF,0.4106986523
WronglockBad_normalJPF,0.4181814194
WronglockBad_normalJPF,0.4042503834
WronglockBad_normalJPF,0.3949358463
WronglockBad_normalJPF,0.3830397129
WronglockBad_normalJPF,0.4108378887
WronglockBad_normalJPF,0.4282631874
WronglockBad_normalJPF,0.4001152515
WronglockBad_normalJPF,0.4103064537
WronglockBad_normalJPF,0.3854665756
WronglockBad_normalJPF,0.427683115
WronglockBad_normalJPF,0.4163000584
WronglockBad_normalJPF,0.3957920074
WronglockBad_normalJPF,0.3648962975
WronglockBad_normalJPF,0.365265131
WronglockBad_normalJPF,0.3649117947
WronglockBad_normalJPF,0.3591809273
WronglockBad_normalJPF,0.3472149372
WronglockBad_normalJPF,0.3473286629
WronglockBad_normalJPF,0.3534696102
WronglockBad_normalJPF,0.3417267799
WronglockBad_normalJPF,0.3582725525
WronglockBad_normalJPF,0.3445694447
WronglockBad_normalJPF,0.3441870213
WronglockBad_normalJPF,0.3673889637
WronglockBad_normalJPF,0.357257843
WronglockBad_normalJPF,0.3519062996
WronglockBad_normalJPF,0.678280592
Wronglock3Bad,0.3707373142
Wronglock3Bad,0.3919346333
Wronglock3Bad,0.3584494591
Wronglock3Bad,0.3676948547
Wronglock3Bad,0.3875038624
Wronglock3Bad,0.3980400562
Wronglock3Bad,0.3614706993
Wronglock3Bad,0.3941085339
Wronglock3Bad,0.4220066071
Wronglock3Bad,0.3927617073
Wronglock3Bad,0.4187338352
Wronglock3Bad,0.4175202847
Wronglock3Bad,0.4022295475
Wronglock3Bad,0.3899345398
Wronglock3Bad,0.3883371353
Wronglock3Bad,0.3794732094
Wronglock3Bad,0.3979711533
Wronglock3Bad,0.3865094185
Wronglock3Bad,0.3755772114
Wronglock3Bad,0.3733768463
Wronglock3Bad,0.3774154186
Wronglock3Bad,0.4194710255
Wronglock3Bad,0.3554391861
Wronglock3Bad,0.3843719959
Wronglock3Bad,0.3681182861
Wronglock3Bad,0.4076189995
Wronglock3Bad,0.3580653667
Wronglock3Bad,0.4563956261
Wronglock3Bad,0.3734574318
Wronglock3Bad,0.7542324066
Wronglock3Bad,0.5518522263
Wronglock3Bad,0.4240124226
Wronglock3Bad,0.6443927288
Wronglock3Bad,0.3990752697
Wronglock3Bad,0.4274299145
Wronglock3Bad,0.5664367676
Wronglock3Bad,0.3853814602
Wronglock3Bad,0.3617491722
Wronglock3Bad,0.5197713375
Wronglock3Bad,0.3772633076
Wronglock3Bad,0.3601415157
Wronglock3Bad,0.483995676
Wronglock3Bad,0.3687233925
Wronglock3Bad,0.3780684471
Wronglock3Bad,0.3682363033
Wronglock3Bad,0.4814276695
Wronglock3Bad,0.8425462246
Wronglock3Bad,0.4472398758
Wronglock3Bad,0.5013124943
Wronglock3Bad,0.3680551052
Wronglock3Bad,0.4028146267
Wronglock3Bad,0.3932003975
Wronglock3Bad,0.3970038891
Wronglock3Bad,0.3834245205
Wronglock3Bad_normalJPF,0.3755953312
Wronglock3Bad_normalJPF,0.3779904842
Wronglock3Bad_normalJPF,0.3768856525
Wronglock3Bad_normalJPF,0.3689463139
Wronglock3Bad_normalJPF,0.3897283077
Wronglock3Bad_normalJPF,0.3615250587
Wronglock3Bad_normalJPF,0.3813924789
Wronglock3Bad_normalJPF,0.3678762913
Wronglock3Bad_normalJPF,0.3760044575
Wronglock3Bad_normalJPF,0.39676404
Wronglock3Bad_normalJPF,0.3987705708
Wronglock3Bad_normalJPF,0.3859467506
Wronglock3Bad_normalJPF,0.3753187656
Wronglock3Bad_normalJPF,0.3798904419
Wronglock3Bad_normalJPF,0.3673920631
Wronglock3Bad_normalJPF,0.3679015636
Wronglock3Bad_normalJPF,0.3649454117
Wronglock3Bad_normalJPF,0.3919820786
Wronglock3Bad_normalJPF,0.3773202896
Wronglock3Bad_normalJPF,0.3719689846
Wronglock3Bad_normalJPF,0.3735189438
Wronglock3Bad_normalJPF,0.3710954189
Wronglock3Bad_normalJPF,0.382840395
Wronglock3Bad_normalJPF,0.3700833321
Wronglock3Bad_normalJPF,0.3683819771
Wronglock3Bad_normalJPF,0.3606081009
Wronglock3Bad_normalJPF,0.3697521687
Wronglock3Bad_normalJPF,0.3820886612
Wronglock3Bad_normalJPF,0.4088125229
Wronglock3Bad_normalJPF,0.3883237839
Wronglock3Bad_normalJPF,0.3917257786
Wronglock3Bad_normalJPF,0.3587992191
Wronglock3Bad_normalJPF,0.3798155785
Wronglock3Bad_normalJPF,0.3748264313
Wronglock3Bad_normalJPF,0.3667764664
Wronglock3Bad_normalJPF,0.3816201687
Wronglock3Bad_normalJPF,0.4122698307
Wronglock3Bad_normalJPF,0.3845264912
Wronglock3Bad_normalJPF,0.3648741245
Wronglock3Bad_normalJPF,0.3753502369
Wronglock3Bad_normalJPF,0.3741908073
Wronglock3Bad_normalJPF,0.3858716488
Wronglock3Bad_normalJPF,0.3719148636
Wronglock3Bad_normalJPF,0.3706719875
Wronglock3Bad_normalJPF,0.3981173038
Wronglock3Bad_normalJPF,0.3509819508
Wronglock3Bad_normalJPF,0.3682479858
Wronglock3Bad_normalJPF,0.3831193447
Wronglock3Bad_normalJPF,0.3878977299
Wronglock3Bad_normalJPF,0.3766460419
Wronglock3Bad_normalJPF,0.3692457676
Wronglock3Bad_normalJPF,0.3863255978
Wronglock3Bad_normalJPF,0.3818991184
Wronglock3Bad_normalJPF,0.3634257317
Wronglock3Bad_normalJPF,0.4225914478
Wronglock3Bad_normalJPF,0.3827552795
Wronglock3Bad_normalJPF,0.3831458092
Wronglock3Bad_normalJPF,0.3601250648
Wronglock3Bad_normalJPF,0.3769156933
Wronglock3Bad_normalJPF,0.3807826042
Wronglock3Bad_normalJPF,0.3784165382
Wronglock3Bad_normalJPF,0.3779854774
Wronglock3Bad_normalJPF,0.3754985332
Wronglock3Bad_normalJPF,0.3904554844
Wronglock3Bad_normalJPF,0.3716547489
Wronglock3Bad_normalJPF,0.365421772
Wronglock3Bad_normalJPF,0.3753240108
Wronglock3Bad_normalJPF,0.3900680542
Wronglock3Bad_normalJPF,0.3814656734
Wronglock3Bad_normalJPF,0.6832869053
Wronglock3Bad_normalJPF,0.5636849403
Wronglock3Bad_normalJPF,0.4390263557
Wronglock3Bad_normalJPF,0.4799203873
Wronglock3Bad_normalJPF,0.6285088062
Wronglock3Bad_normalJPF,0.5057864189
Wronglock3Bad_normalJPF,0.4171488285
Wronglock3Bad_normalJPF,0.3987436295
Wronglock3Bad_normalJPF,0.3877305984
Wronglock3Bad_normalJPF,0.3905768394
Wronglock3Bad_normalJPF,0.3933362961
Wronglock3Bad_normalJPF,0.4050626755
Wronglock3Bad_normalJPF,0.4035074711
Wronglock3Bad_normalJPF,0.4421060085
Wronglock3Bad_normalJPF,0.3955206871
Wronglock3Bad_normalJPF,0.41837883
Wronglock3Bad_normalJPF,0.3969459534
Wronglock3Bad_normalJPF,0.4068870544
Wronglock3Bad_normalJPF,0.4006309509
Wronglock3Bad_normalJPF,0.3982992172
Wronglock3Bad_normalJPF,0.4168395996
Wronglock3Bad_normalJPF,0.3731236458
Wronglock3Bad_normalJPF,0.3926057816
Wronglock3Bad_normalJPF,0.3755033016
Wronglock3Bad_normalJPF,0.396361351
Wronglock3Bad_normalJPF,0.3659977913
Wronglock3Bad_normalJPF,0.381831646
Wronglock3Bad_normalJPF,0.3764157295
Wronglock3Bad_normalJPF,0.3809382915
Wronglock3Bad_normalJPF,0.3974065781
