test,time
StackBad,2.92069935798645
StackBad,1.9554409980773926
StackBad,1.1594054698944092
StackBad,1.8400988578796387
StackBad,1.2259447574615479
StackBad,1.346707820892334
StackBad,1.6897847652435303
StackBad,1.2233383655548096
StackBad,2.59995698928833
StackBad,1.0675978660583496
StackBad,1.530874490737915
StackBad,1.687140941619873
StackBad,1.500816822052002
StackBad,1.4107062816619873
StackBad,1.2721843719482422
StackBad,1.881443977355957
StackBad,2.0764200687408447
StackBad,2.068742513656616
StackBad,2.4642863273620605
StackBad,1.48581862449646
StackBad,1.5220117568969727
StackBad,1.9382696151733398
StackBad,1.251007080078125
StackBad,1.4011199474334717
StackBad,1.4070637226104736
StackBad,2.0286552906036377
StackBad,1.6184661388397217
StackBad,1.693763017654419
StackBad,1.8615498542785645
StackBad,1.17948579788208
